type,subnet,specifics,source,Destinations,Environments,Sources,Status
PolicyType.LoadBalancingSimple,100.0.11.0/24,2,barcelona,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e445a50>},{9},barcelona,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.12.0/24,2,barcelona,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1df7f1d0>},{9},barcelona,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.12.0/24,2,madrid,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1df7f1d0>},{9},madrid,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.13.0/24,2,barcelona,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1df7f610>},{9},barcelona,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.13.0/24,2,madrid,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1df7f610>},{9},madrid,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.15.0/24,2,barcelona,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9f3fd0>},{9},barcelona,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.15.0/24,2,madrid,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9f3fd0>},{9},madrid,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.16.0/24,3,barcelona,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9f3bd0>},{9},barcelona,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.18.0/24,2,basel,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dcfca10>},{9},basel,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.18.0/24,2,praha,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dcfca10>},{9},praha,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.18.0/24,2,roma,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dcfca10>},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.20.0/24,4,barcelona,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dcfcdd0>},{9},barcelona,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.20.0/24,4,madrid,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dcfcdd0>},{9},madrid,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.24.0/24,3,barcelona,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dbbeed0>},{9},barcelona,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.25.0/24,2,budapest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1df5ad50>},{9},budapest,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.25.0/24,2,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1df5ad50>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.25.0/24,2,praha,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1df5ad50>},{9},praha,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.25.0/24,2,roma,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1df5ad50>},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.25.0/24,2,sofia,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1df5ad50>},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.25.0/24,2,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1df5ad50>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.26.0/24,2,barcelona,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1df5a750>},{9},barcelona,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.26.0/24,2,madrid,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1df5a750>},{9},madrid,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.0.0/24,2,athens,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e38ce10>},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.0.0/24,2,sofia,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e38ce10>},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.5.0/24,2,lyon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e3a1ad0>},{9},lyon,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.5.0/24,2,roma,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e3a1ad0>},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.20.0/24,2,athens,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e11a250>},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.20.0/24,2,sofia,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e11a250>},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.26.0/24,2,lyon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e127950>},{9},lyon,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.26.0/24,2,roma,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e127950>},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.28.0/24,2,athens,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e127fd0>},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.28.0/24,2,sofia,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e127fd0>},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.10.0/24,basel,bratislava,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dfbf610>},{9},bratislava,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.10.0/24,basel,vienna,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dfbf610>},{9},vienna,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.5.0/24,7,basel,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e86cc10>},{9},basel,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.7.0/24,5,basel,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e64a890>},{9},basel,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.8.0/24,3,basel,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e64a410>},{9},basel,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.10.0/24,2,budapest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e798890>},{9},budapest,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.10.0/24,2,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e798890>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.10.0/24,2,praha,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e798890>},{9},praha,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.10.0/24,2,sofia,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e798890>},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.10.0/24,2,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e798890>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.10.0/24,3,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e798890>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.10.0/24,3,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e798890>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.10.0/24,3,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e798890>},{9},london,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.12.0/24,5,basel,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e66c5d0>},{9},basel,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.13.0/24,5,basel,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e799510>},{9},basel,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.15.0/24,5,basel,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e799190>},{9},basel,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.19.0/24,2,basel,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e860d10>},{9},basel,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.20.0/24,2,strasbourg,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e860350>},{9},strasbourg,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.22.0/24,2,basel,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e8601d0>},{9},basel,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.26.0/24,5,basel,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e666b50>},{9},basel,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.28.0/24,2,basel,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1da77590>},{9},basel,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.31.0/24,4,luxembourg,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dc57290>},{9},luxembourg,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.31.0/24,4,strasbourg,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dc57290>},{9},strasbourg,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.31.0/24,5,basel,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dc57290>},{9},basel,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.32.0/24,2,basel,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dc57c10>},{9},basel,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.1.0/24,2,bratislava,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e7a1650>},{9},bratislava,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.2.0/24,2,barcelona,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e7a1450>},{9},barcelona,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.6.0/24,4,sofia,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dcc6910>},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.8.0/24,2,istanbul,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dcc6f10>},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.9.0/24,4,sofia,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dce7dd0>},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.14.0/24,2,sofia,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dce2c90>},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.17.0/24,5,sofia,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e0b2090>},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.18.0/24,3,istanbul,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e0b2ed0>},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.19.0/24,2,sofia,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e0b2fd0>},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.21.0/24,2,istanbul,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e0b29d0>},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.22.0/24,2,sofia,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e0b2950>},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.23.0/24,2,vienna,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e0b2910>},{9},vienna,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.27.0/24,2,istanbul,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dcf2510>},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.29.0/24,5,sofia,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dcd5850>},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.30.0/24,5,sofia,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dcd5b90>},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.31.0/24,2,sofia,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dcd5f10>},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.32.0/24,2,budapest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e0bc810>},{9},budapest,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.32.0/24,2,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e0bc810>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.32.0/24,2,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e0bc810>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.31.0/24,london,milan,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dfb9ad0>},{9},milan,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.1.0/24,3,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dccca10>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.1.0/24,3,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dccca10>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.1.0/24,3,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dccca10>},{9},london,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.2.0/24,3,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dccc910>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.2.0/24,3,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dccc910>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.2.0/24,3,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dccc910>},{9},london,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.4.0/24,7,amsterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e917a50>},{9},amsterdam,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.5.0/24,3,rotterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e917810>},{9},rotterdam,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.5.0/24,9,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e917810>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.5.0/24,9,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e917810>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.5.0/24,9,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e917810>},{9},london,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.7.0/24,6,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1debbb50>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.7.0/24,6,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1debbb50>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.7.0/24,6,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1debbb50>},{9},london,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.8.0/24,3,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1df8b650>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.8.0/24,3,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1df8b650>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.8.0/24,3,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1df8b650>},{9},london,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.9.0/24,2,milan,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1df8b210>},{9},milan,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.10.0/24,2,amsterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e28d0d0>},{9},amsterdam,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.10.0/24,6,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e28d0d0>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.10.0/24,6,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e28d0d0>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.10.0/24,6,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e28d0d0>},{9},london,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.11.0/24,3,rotterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e28dbd0>},{9},rotterdam,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.11.0/24,5,amsterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e28dbd0>},{9},amsterdam,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.12.0/24,6,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e28d550>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.12.0/24,6,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e28d550>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.12.0/24,6,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e28d550>},{9},london,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.13.0/24,2,rotterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dcd7790>},{9},rotterdam,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.13.0/24,6,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dcd7790>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.13.0/24,6,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dcd7790>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.13.0/24,6,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dcd7790>},{9},london,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.15.0/24,6,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dcd7910>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.15.0/24,6,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dcd7910>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.15.0/24,6,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dcd7910>},{9},london,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.16.0/24,5,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dcf9610>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.16.0/24,5,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dcf9610>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.16.0/24,5,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dcf9610>},{9},london,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.19.0/24,3,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dcf9d10>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.19.0/24,3,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dcf9d10>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.19.0/24,3,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dcf9d10>},{9},london,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.20.0/24,6,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dcf9a90>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.20.0/24,6,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dcf9a90>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.20.0/24,6,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dcf9a90>},{9},london,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.22.0/24,3,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dcf9e10>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.22.0/24,3,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dcf9e10>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.22.0/24,3,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dcf9e10>},{9},london,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.23.0/24,3,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1df700d0>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.23.0/24,3,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1df700d0>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.23.0/24,3,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1df700d0>},{9},london,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.24.0/24,5,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1df70390>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.24.0/24,5,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1df70390>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.24.0/24,5,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1df70390>},{9},london,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.26.0/24,6,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1df705d0>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.26.0/24,6,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1df705d0>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.26.0/24,6,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1df705d0>},{9},london,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.28.0/24,3,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e92d290>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.28.0/24,3,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e92d290>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.28.0/24,3,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e92d290>},{9},london,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.31.0/24,3,athens,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e92d3d0>},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.31.0/24,3,brussels,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e92d3d0>},{9},brussels,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.31.0/24,3,bucharest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e92d3d0>},{9},bucharest,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.31.0/24,3,budapest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e92d3d0>},{9},budapest,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.31.0/24,3,frankfurt,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e92d3d0>},{9},frankfurt,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.31.0/24,3,istanbul,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e92d3d0>},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.31.0/24,3,kiev,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e92d3d0>},{9},kiev,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.31.0/24,3,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e92d3d0>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.31.0/24,3,luxembourg,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e92d3d0>},{9},luxembourg,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.31.0/24,3,praha,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e92d3d0>},{9},praha,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.31.0/24,3,roma,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e92d3d0>},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.31.0/24,3,sofia,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e92d3d0>},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.31.0/24,3,stockholm,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e92d3d0>},{9},stockholm,PolicyStatus.HOLDSNOT
